seed,ep,reward
0,775,60.0
0,776,40.0
0,777,20.0
0,778,10.0
0,779,-20.0
0,780,60.0
0,781,70.0
0,782,10.0
0,783,-30.0
0,784,20.0
0,785,-10.0
0,786,-10.0
0,787,40.0
0,788,40.0
0,789,40.0
0,790,-10.0
0,791,0.0
0,792,80.0
0,793,20.0
0,794,40.0
0,795,20.0
0,796,10.0
0,797,60.0
0,798,70.0
0,799,30.0
0,800,50.0
0,801,30.0
0,802,-10.0
0,803,10.0
0,804,10.0
0,805,60.0
0,806,0.0
0,807,10.0
0,808,0.0
0,809,30.0
0,810,0.0
0,811,60.0
0,812,20.0
0,813,10.0
0,814,50.0
0,815,90.0
0,816,0.0
0,817,50.0
0,818,10.0
0,819,30.0
0,820,-10.0
0,821,50.0
0,822,70.0
0,823,30.0
0,824,40.0
0,825,-10.0
0,826,-40.0
0,827,10.0
0,828,70.0
0,829,40.0
0,830,50.0
0,831,20.0
0,832,70.0
0,833,50.0
0,834,20.0
0,835,20.0
0,836,50.0
0,837,10.0
0,838,30.0
0,839,60.0
0,840,60.0
0,841,0.0
0,842,10.0
0,843,60.0
0,844,40.0
0,845,10.0
0,846,-20.0
0,847,110.0
0,848,10.0
0,849,30.0
0,850,-30.0
0,851,-20.0
0,852,-10.0
0,853,80.0
0,854,110.0
0,855,10.0
0,856,110.0
0,857,40.0
0,858,0.0
0,859,10.0
0,860,-20.0
0,861,10.0
0,862,10.0
0,863,50.0
0,864,20.0
0,865,30.0
0,866,60.0
0,867,90.0
0,868,10.0
0,869,30.0
0,870,30.0
0,871,40.0
0,872,40.0
0,873,60.0
0,874,40.0
0,875,70.0
0,876,50.0
0,877,-10.0
0,878,10.0
0,879,70.0
0,880,40.0
0,881,-10.0
0,882,50.0
0,883,40.0
0,884,40.0
0,885,90.0
0,886,30.0
0,887,20.0
0,888,0.0
0,889,20.0
0,890,30.0
0,891,-20.0
0,892,0.0
0,893,10.0
0,894,70.0
0,895,40.0
0,896,10.0
0,897,10.0
0,898,20.0
0,899,-20.0
0,900,80.0
0,901,70.0
0,902,40.0
0,903,30.0
0,904,20.0
0,905,0.0
0,906,20.0
0,907,40.0
0,908,-10.0
0,909,50.0
0,910,0.0
0,911,40.0
0,912,40.0
0,913,10.0
0,914,10.0
0,915,40.0
0,916,40.0
0,917,0.0
0,918,30.0
0,919,60.0
0,920,20.0
0,921,10.0
0,922,30.0
0,923,30.0
0,924,80.0
0,925,10.0
0,926,30.0
0,927,50.0
0,928,0.0
0,929,40.0
0,930,50.0
0,931,20.0
0,932,90.0
0,933,30.0
0,934,20.0
0,935,0.0
0,936,30.0
0,937,0.0
0,938,0.0
0,939,80.0
0,940,-30.0
0,941,-40.0
0,942,30.0
0,943,110.0
0,944,20.0
0,945,40.0
0,946,-30.0
0,947,-20.0
0,948,-10.0
0,949,80.0
0,950,0.0
0,951,20.0
0,952,-10.0
0,953,40.0
0,954,10.0
0,955,50.0
0,956,50.0
0,957,110.0
0,958,100.0
0,959,20.0
0,960,0.0
0,961,10.0
0,962,60.0
0,963,0.0
0,964,70.0
0,965,-40.0
0,966,20.0
0,967,30.0
0,968,20.0
0,969,50.0
0,970,-20.0
0,971,-30.0
0,972,0.0
0,973,40.0
0,974,20.0
0,975,10.0
0,976,80.0
0,977,0.0
0,978,90.0
0,979,50.0
0,980,0.0
0,981,-10.0
0,982,50.0
0,983,10.0
0,984,40.0
0,985,100.0
0,986,0.0
0,987,-10.0
0,988,20.0
0,989,70.0
0,990,20.0
0,991,-10.0
0,992,20.0
0,993,40.0
0,994,20.0
0,995,40.0
0,996,50.0
0,997,80.0
0,998,10.0
0,999,20.0
0,1000,50.0
0,1001,10.0
0,1002,40.0
0,1003,100.0
0,1004,10.0
0,1005,0.0
0,1006,40.0
0,1007,20.0
0,1008,90.0
0,1009,-10.0
0,1010,10.0
0,1011,30.0
0,1012,10.0
0,1013,30.0
0,1014,40.0
0,1015,40.0
0,1016,20.0
0,1017,40.0
0,1018,0.0
0,1019,-10.0
0,1020,0.0
0,1021,60.0
0,1022,20.0
0,1023,20.0
0,1024,20.0
0,1025,20.0
0,1026,30.0
0,1027,30.0
0,1028,20.0
0,1029,40.0
0,1030,-10.0
0,1031,10.0
0,1032,0.0
0,1033,100.0
0,1034,10.0
0,1035,40.0
0,1036,40.0
0,1037,10.0
0,1038,30.0
0,1039,30.0
0,1040,-20.0
0,1041,80.0
0,1042,50.0
0,1043,0.0
0,1044,-30.0
0,1045,120.0
0,1046,60.0
0,1047,50.0
0,1048,10.0
0,1049,50.0
0,1050,0.0
0,1051,10.0
0,1052,30.0
0,1053,40.0
0,1054,40.0
0,1055,-20.0
0,1056,10.0
0,1057,70.0
0,1058,-10.0
0,1059,50.0
0,1060,10.0
0,1061,70.0
0,1062,90.0
0,1063,30.0
0,1064,90.0
0,1065,30.0
0,1066,-20.0
0,1067,90.0
0,1068,60.0
0,1069,10.0
0,1070,0.0
0,1071,0.0
