seed,ep,reward
0,1399,0.0
0,1400,60.0
0,1401,10.0
0,1402,10.0
0,1403,40.0
0,1404,0.0
0,1405,60.0
0,1406,90.0
0,1407,-10.0
0,1408,20.0
0,1409,20.0
0,1410,-30.0
0,1411,40.0
0,1412,-10.0
0,1413,-10.0
0,1414,30.0
0,1415,-20.0
0,1416,10.0
0,1417,10.0
0,1418,10.0
0,1419,10.0
0,1420,-20.0
0,1421,0.0
0,1422,-30.0
0,1423,20.0
0,1424,30.0
0,1425,-10.0
0,1426,-20.0
0,1427,10.0
0,1428,40.0
0,1429,40.0
0,1430,60.0
0,1431,10.0
0,1432,60.0
0,1433,10.0
0,1434,60.0
0,1435,40.0
0,1436,20.0
0,1437,0.0
0,1438,10.0
0,1439,-30.0
0,1440,40.0
0,1441,40.0
0,1442,110.0
0,1443,0.0
0,1444,40.0
0,1445,0.0
0,1446,-30.0
0,1447,-30.0
0,1448,140.0
0,1449,30.0
0,1450,-10.0
0,1451,10.0
0,1452,60.0
0,1453,40.0
0,1454,30.0
0,1455,0.0
0,1456,10.0
0,1457,80.0
0,1458,30.0
0,1459,10.0
0,1460,20.0
0,1461,40.0
0,1462,10.0
0,1463,0.0
0,1464,-20.0
0,1465,-20.0
0,1466,20.0
0,1467,40.0
0,1468,-10.0
0,1469,20.0
0,1470,20.0
0,1471,50.0
0,1472,10.0
0,1473,-20.0
0,1474,40.0
0,1475,20.0
0,1476,50.0
0,1477,30.0
0,1478,0.0
0,1479,30.0
0,1480,20.0
0,1481,20.0
0,1482,130.0
0,1483,-10.0
0,1484,80.0
0,1485,60.0
0,1486,40.0
0,1487,-20.0
0,1488,-30.0
0,1489,40.0
0,1490,20.0
0,1491,10.0
0,1492,60.0
0,1493,120.0
0,1494,-10.0
0,1495,-20.0
0,1496,10.0
0,1497,-10.0
0,1498,30.0
0,1499,30.0
0,1500,30.0
0,1501,0.0
0,1502,0.0
0,1503,30.0
0,1504,100.0
0,1505,80.0
0,1506,40.0
0,1507,20.0
0,1508,10.0
0,1509,40.0
0,1510,80.0
0,1511,50.0
0,1512,60.0
0,1513,30.0
0,1514,30.0
0,1515,-20.0
0,1516,80.0
0,1517,-20.0
0,1518,0.0
0,1519,-30.0
0,1520,40.0
0,1521,170.0
0,1522,-40.0
0,1523,60.0
0,1524,30.0
0,1525,-30.0
0,1526,50.0
0,1527,10.0
0,1528,120.0
0,1529,-10.0
0,1530,0.0
0,1531,-30.0
0,1532,20.0
0,1533,0.0
0,1534,30.0
0,1535,30.0
0,1536,10.0
0,1537,0.0
0,1538,10.0
0,1539,70.0
0,1540,30.0
0,1541,0.0
0,1542,-30.0
0,1543,90.0
0,1544,120.0
0,1545,-30.0
0,1546,30.0
0,1547,50.0
0,1548,30.0
0,1549,20.0
0,1550,0.0
0,1551,10.0
0,1552,100.0
0,1553,10.0
0,1554,30.0
0,1555,0.0
0,1556,110.0
0,1557,0.0
0,1558,0.0
0,1559,0.0
0,1560,110.0
0,1561,0.0
0,1562,-10.0
0,1563,50.0
0,1564,20.0
0,1565,10.0
0,1566,90.0
0,1567,-10.0
0,1568,30.0
0,1569,50.0
0,1570,70.0
0,1571,10.0
0,1572,10.0
0,1573,50.0
0,1574,-10.0
0,1575,-30.0
0,1576,50.0
0,1577,70.0
0,1578,50.0
0,1579,70.0
0,1580,60.0
0,1581,30.0
0,1582,40.0
0,1583,40.0
0,1584,-10.0
0,1585,20.0
0,1586,20.0
0,1587,10.0
0,1588,-30.0
0,1589,30.0
0,1590,50.0
0,1591,70.0
0,1592,70.0
0,1593,30.0
0,1594,70.0
0,1595,10.0
0,1596,40.0
0,1597,20.0
0,1598,30.0
0,1599,50.0
0,1600,30.0
0,1601,60.0
0,1602,30.0
0,1603,30.0
0,1604,-30.0
0,1605,70.0
0,1606,20.0
0,1607,60.0
0,1608,50.0
0,1609,-10.0
0,1610,70.0
0,1611,40.0
0,1612,20.0
0,1613,80.0
0,1614,60.0
0,1615,0.0
0,1616,-20.0
0,1617,30.0
0,1618,20.0
0,1619,0.0
0,1620,20.0
0,1621,-30.0
0,1622,-30.0
0,1623,70.0
0,1624,-10.0
0,1625,0.0
0,1626,30.0
0,1627,60.0
0,1628,50.0
0,1629,40.0
